1022677417624854534,Also this was me trying not to sob uncontrollably in the movie theater Prepare yourselves MamaMia2
1022361991480930304,Im literally hating the fact that Donna Sheridan is dead The last 10 minutes of the movie was the best part of the…
1022849933106405376,Guess who cried when Donna sang with Sophie at the end MamaMia2
1022361546570260485, wallflower_mads: Me: Okay but how did Donna die Are they really not gonna address itMy mom: she probably fell down all those fucki…
1022041433962958849, hhgarcia41: Wow Thank you China &amp; thank you world In our 2nd week out our skyscrapermovie is not only the 1 movie on the planet be…
1021892965004922885,Got dragged to see Mama Mia 2 By dragged I mean I decided we were going cause I knew she wanted toomamamia…
1021868340963434499,So disappointed man Mama Mia is like my favourite film and the 2nd one ruined it MamaMia2
1022588139678908416,MamaMiaMiserable  this is the worst movie ever MamaMia2
1022144627195961346,Saw Mama Mia 2 and was disappointed miss Donna MamaMia2
1022720910321541120,Idk if I cried during MamaMia2 because cher appeared or because MerylStreep disappeared
1022136380867129344, hhgarcia41: Wow Thank you China &amp; thank you world In our 2nd week out our skyscrapermovie is not only the 1 movie on the planet be…
1021748093207891968,Looking forward to seeing the new MamaMia2 film tonight - has to rank pretty high on my list of things I'd never say
1030821970357706752,imccinemas disappointed that the sound couldn’t be improved watching mamamia2 in Dun Laoghaire today Songs just…
1022369478154248192,Sorry but dead Donna singing to Sophie SOBBING Ugh this movie is too much  MamaMia2
1021799382923059202,Cher singing Fernando Awful Absolutely terrible- but in any case I am not a fan by any means just a pity…
1021874390957547523,Fab team night out with goodbfood and MamaMia2  expect a lot of singing in the office tomorrow ✌️
1021733091726028802,Went to the cinema really wanted to see Incredibles2 but was outvoted by wife so we watched MamaMia2 instead
1022669003179708417,In preparation for watching MamaMia2 I am watching MamaMia I’m also listening to the musical soundtrack all day…
1022600149581922309,badpostslily Lily Has a fantastic singing voice MamaMia2 She has to do some recording X
1021872023432298497,I am officially an emotional wreck at Mama Mia Best sequel in a long time MamaMia2
1021758935055917057,MamaMia2 bitterness makes you fat
1022459024074141696,cher is literally the ONLY good thing about MamaMia2
1022796885050851328,Watching mamamia2  alone
1021718002713219072,A *sprinkle* of cheese never hurt anyone MamaMia2 MamaMiaHereWeGoAgain
1022529085019484160,So MamaMia2 Here We go Again was a bit of a disappointment Phenomenal acting from all but Cher At least 4 major…
1021681572406153216,MERYL STREEP DESERVED BETTER MamaMia2
1021740386065166336,Needed something light and fluffy to pick me up so went to see MamaMia2 epicfail at cheering me up
1022163461114146816,I am becoming more and more tempted to start watching these films MamaMia2  I blame filmtwitter and the staff fro…
1021789475884527616,If Cher is craving popcorn  I’m gonna buy popcorn MamaMia2
1022399999307526146,soooo are we not going to talk about the huge plot hole in MamaMia2
1022566221613617152,just been to see MamaMia2 and now I'm an emotional wreck  Anyone else feel there was a lot of pain in the story and songs
1022082976023277570,mamamia2 Was a little cheesey but so good
1022036200977248256, omid9: MamaMia2 TV ad now cut down to only this &amp; has crashed Coincidence HahahaNo Well played Universa…
1022571386211057664,wow yes thank you for making me sob in the middle of a packed cinema MamaMia2
1021894247258226690,Let me just say MamaMia2 is something I really needed right now I have been stressed as hell and I needed some fun escapism
1022131579169263616,Don’t see MamaMia2 unless you want ABBA stuck in your head all week
1022398457741496320,AliPlumb on MamaMia2  ‘unreviewable’
1022065441823485952,Seeing MamaMia2 - Good Having Waterloo and supertrooper in my head at 4:00 AM - Bad
1022106671521382402,Well I absolutely loved MamaMia2 what a lovely feel good movie although I did cry at the end ABBA
1022636561375154176,I can think of about 900 million other things I would rather do than watch MamaMia2 
